0,"[0, 0, 0, 0, 0]",0
1,"[1, 1, 1, 1, 1]",5
2,"[2, 2, 2, 2, 2]",10
3,"[3, 3, 3, 2, 2]",13
4,"[4, 4, 3, 4, 3]",18
5,"[5, 4, 5, 5, 5]",24
6,"[6, 6, 3, 3, 3]",21
7,"[6, 7, 4, 6, 7]",30
8,"[5, 7, 5, 5, 5]",27
9,"[6, 4, 4, 4, 7]",25
10,"[5, 10, 10, 10, 5]",40
11,"[11, 11, 11, 11, 4]",48
12,"[5, 6, 6, 5, 9]",31
13,"[8, 13, 6, 7, 8]",42
14,"[7, 9, 8, 14, 14]",52
15,"[15, 6, 6, 11, 11]",49
16,"[7, 12, 7, 12, 16]",54
17,"[8, 17, 8, 8, 17]",58
18,"[11, 18, 9, 18, 18]",74
19,"[10, 8, 8, 19, 8]",53
20,"[11, 15, 9, 11, 15]",61
21,"[21, 21, 10, 12, 21]",85
22,"[9, 9, 10, 10, 22]",60
23,"[10, 14, 23, 10, 11]",68
24,"[24, 11, 12, 24, 24]",95
25,"[25, 25, 25, 10, 10]",95
26,"[11, 13, 14, 26, 11]",75
27,"[20, 20, 20, 14, 12]",86
28,"[15, 21, 13, 13, 17]",79
29,"[18, 18, 18, 14, 14]",82
30,"[13, 13, 22, 13, 13]",74
31,"[23, 14, 23, 12, 12]",84
32,"[14, 14, 13, 17, 15]",73
33,"[24, 20, 14, 15, 16]",89
34,"[21, 15, 17, 16, 17]",86
35,"[14, 14, 25, 14, 14]",81
36,"[26, 15, 15, 15, 15]",86
37,"[16, 26, 14, 14, 19]",89
38,"[20, 15, 20, 17, 15]",87
39,"[21, 18, 28, 16, 18]",101
40,"[29, 15, 15, 16, 16]",91
41,"[16, 20, 29, 19, 29]",113
42,"[17, 25, 18, 25, 25]",110
43,"[31, 31, 18, 26, 19]",125
44,"[17, 17, 31, 17, 19]",101
45,"[24, 18, 20, 24, 32]",118
46,"[33, 19, 21, 19, 27]",119
47,"[20, 20, 28, 28, 20]",116
48,"[19, 19, 19, 34, 19]",110
49,"[20, 24, 24, 24, 22]",114
50,"[25, 19, 19, 20, 20]",103
51,"[36, 20, 24, 22, 36]",138
52,"[31, 21, 22, 37, 23]",134
53,"[22, 24, 23, 20, 20]",109
54,"[21, 38, 38, 38, 21]",156
55,"[39, 39, 22, 22, 22]",144
56,"[33, 23, 33, 23, 21]",133
57,"[22, 22, 24, 28, 25]",121
58,"[41, 23, 31, 31, 31]",157
59,"[26, 30, 24, 26, 32]",138
60,"[35, 23, 23, 24, 24]",129
61,"[29, 29, 24, 28, 29]",139
62,"[25, 30, 26, 37, 25]",143
63,"[27, 38, 24, 24, 33]",146
64,"[25, 27, 25, 27, 34]",138
65,"[26, 28, 35, 26, 26]",141
66,"[39, 29, 39, 27, 39]",173
67,"[40, 28, 26, 26, 26]",146
68,"[27, 27, 25, 25, 26]",130
69,"[40, 27, 26, 30, 28]",151
70,"[37, 33, 27, 28, 29]",154
71,"[34, 42, 42, 28, 30]",176
72,"[30, 33, 33, 33, 33]",162
73,"[28, 28, 28, 31, 28]",143
74,"[37, 37, 37, 29, 37]",177
75,"[30, 30, 44, 30, 30]",164
76,"[29, 29, 40, 29, 31]",158
77,"[30, 32, 41, 30, 32]",165
78,"[29, 29, 30, 30, 45]",163
79,"[30, 34, 46, 30, 31]",171
80,"[47, 31, 32, 39, 33]",182
81,"[40, 40, 42, 30, 30]",182
82,"[36, 36, 31, 36, 33]",172
83,"[38, 32, 37, 34, 38]",179
84,"[45, 33, 35, 45, 33]",191
85,"[34, 50, 50, 50, 50]",234
86,"[35, 51, 35, 33, 33]",187
87,"[34, 34, 34, 32, 32]",166
88,"[34, 34, 33, 37, 35]",173
89,"[44, 47, 37, 52, 47]",227
90,"[35, 43, 36, 43, 43]",200
91,"[38, 49, 49, 36, 38]",210
92,"[45, 38, 35, 35, 35]",188
93,"[36, 36, 36, 36, 40]",184
94,"[41, 41, 41, 37, 37]",197
95,"[36, 36, 50, 36, 38]",196
96,"[43, 37, 39, 43, 51]",213
97,"[52, 38, 40, 48, 40]",218
98,"[49, 37, 37, 38, 46]",207
99,"[39, 38, 42, 38, 39]",196
100,"[48, 39, 48, 40, 37]",212
101,"[38, 38, 40, 53, 38]",207
102,"[41, 39, 41, 39, 39]",199
103,"[40, 40, 50, 38, 38]",206
104,"[44, 44, 39, 44, 42]",213
105,"[40, 45, 48, 48, 48]",229
106,"[53, 41, 49, 53, 39]",235
107,"[40, 41, 41, 56, 40]",218
108,"[45, 43, 57, 51, 47]",243
109,"[42, 43, 58, 44, 48]",235
110,"[43, 45, 44, 41, 41]",214
111,"[42, 42, 42, 42, 42]",210
112,"[55, 45, 55, 43, 55]",253
113,"[56, 44, 42, 42, 42]",226
114,"[60, 45, 60, 60, 43]",268
115,"[61, 61, 46, 44, 46]",258
116,"[53, 49, 49, 49, 49]",249
117,"[54, 54, 44, 44, 45]",241
118,"[46, 56, 45, 49, 45]",241
119,"[47, 57, 46, 47, 44]",241
120,"[45, 59, 45, 47, 51]",247
121,"[49, 64, 46, 54, 54]",267
122,"[55, 49, 53, 61, 61]",279
123,"[48, 50, 56, 48, 48]",250
124,"[49, 49, 47, 47, 47]",239
125,"[48, 48, 58, 46, 46]",246
126,"[48, 48, 52, 52, 47]",247
127,"[52, 53, 50, 58, 48]",261
128,"[54, 50, 51, 61, 49]",265
129,"[52, 51, 62, 64, 52]",281
130,"[49, 49, 49, 49, 49]",245
131,"[50, 50, 50, 50, 48]",248
132,"[49, 58, 49, 51, 55]",262
133,"[50, 52, 56, 59, 50]",267
134,"[53, 60, 49, 49, 50]",261
135,"[51, 66, 50, 54, 66]",287
136,"[64, 54, 64, 51, 59]",292
137,"[53, 68, 60, 60, 65]",306
138,"[66, 53, 61, 54, 57]",291
139,"[64, 58, 58, 58, 64]",302
140,"[53, 53, 53, 55, 53]",267
141,"[56, 54, 56, 54, 54]",274
142,"[55, 55, 53, 53, 53]",269
143,"[54, 54, 70, 70, 70]",318
144,"[57, 71, 71, 53, 53]",305
145,"[55, 68, 55, 54, 58]",290
146,"[57, 65, 61, 55, 56]",294
147,"[58, 62, 70, 70, 56]",316
148,"[59, 58, 67, 55, 55]",294
149,"[61, 61, 56, 61, 56]",295
150,"[62, 69, 57, 69, 57]",314
151,"[66, 58, 58, 66, 66]",314
152,"[59, 57, 57, 57, 59]",289
153,"[61, 76, 58, 66, 66]",327
154,"[67, 61, 59, 61, 67]",315
155,"[58, 58, 59, 59, 58]",292
156,"[63, 74, 59, 60, 59]",315
157,"[61, 58, 58, 69, 58]",304
158,"[61, 65, 59, 61, 65]",311
159,"[71, 60, 62, 60, 60]",313
160,"[65, 65, 65, 73, 63]",331
161,"[74, 66, 62, 74, 74]",350
162,"[63, 61, 61, 61, 61]",307
163,"[62, 60, 60, 61, 61]",304
164,"[77, 61, 65, 63, 77]",343
165,"[72, 62, 63, 78, 64]",339
166,"[63, 65, 64, 61, 61]",314
167,"[71, 62, 65, 62, 70]",330
168,"[71, 71, 72, 63, 71]",348
169,"[73, 64, 64, 64, 64]",329
170,"[75, 63, 63, 77, 68]",346
171,"[69, 64, 69, 66, 70]",338
172,"[65, 70, 67, 71, 79]",352
173,"[78, 80, 66, 68, 78]",370
174,"[65, 65, 66, 66, 65]",327
175,"[70, 83, 83, 83, 66]",385
176,"[84, 68, 84, 67, 68]",371
177,"[70, 66, 66, 66, 68]",336
178,"[67, 69, 67, 69, 67]",339
179,"[68, 78, 68, 78, 68]",360
180,"[67, 67, 67, 67, 67]",335
181,"[72, 72, 72, 82, 72]",370
182,"[67, 67, 68, 68, 67]",337
183,"[72, 70, 78, 74, 81]",375
184,"[72, 87, 82, 69, 77]",387
185,"[71, 78, 78, 72, 76]",375
186,"[84, 84, 71, 73, 79]",391
187,"[73, 80, 80, 80, 70]",383
188,"[71, 71, 71, 71, 71]",355
189,"[72, 72, 72, 70, 70]",356
190,"[71, 73, 71, 73, 71]",359
191,"[74, 74, 82, 70, 70]",370
192,"[72, 72, 76, 87, 76]",383
193,"[72, 76, 77, 88, 72]",385
194,"[78, 74, 89, 85, 73]",399
195,"[75, 86, 72, 72, 86]",391
196,"[73, 75, 79, 73, 75]",375
197,"[80, 88, 88, 74, 76]",406
198,"[75, 75, 75, 75, 73]",373
199,"[74, 85, 74, 77, 74]",384
200,"[83, 83, 83, 86, 75]",410
201,"[84, 74, 74, 75, 83]",390
202,"[76, 75, 79, 77, 85]",392
203,"[76, 77, 78, 85, 76]",392
204,"[79, 86, 78, 81, 81]",405
205,"[82, 94, 94, 94, 82]",446
206,"[95, 95, 77, 77, 77]",421
207,"[78, 78, 78, 78, 90]",402
208,"[81, 91, 79, 91, 91]",433
209,"[80, 78, 78, 78, 80]",394
210,"[94, 85, 79, 81, 85]",424
211,"[80, 82, 78, 78, 79]",397
212,"[80, 79, 83, 79, 80]",401
213,"[80, 81, 90, 78, 78]",407
214,"[84, 84, 79, 84, 81]",412
215,"[83, 98, 80, 85, 88]",434
216,"[89, 89, 83, 93, 81]",435
217,"[84, 90, 94, 82, 82]",432
218,"[83, 83, 81, 81, 81]",409
219,"[82, 82, 90, 92, 90]",436
220,"[93, 91, 81, 81, 82]",428
221,"[96, 83, 98, 82, 86]",445
222,"[85, 99, 93, 89, 83]",449
223,"[85, 100, 86, 90, 98]",459
224,"[99, 85, 87, 86, 87]",444
225,"[84, 84, 84, 84, 84]",420
226,"[85, 85, 89, 89, 89]",437
227,"[90, 86, 86, 84, 84]",430
228,"[85, 87, 85, 87, 85]",429
229,"[88, 84, 84, 85, 85]",426
230,"[85, 89, 98, 88, 98]",458
231,"[86, 94, 87, 94, 94]",455
232,"[100, 100, 87, 95, 88]",470
233,"[86, 86, 86, 103, 88]",449
234,"[104, 93, 104, 87, 104]",492
235,"[105, 90, 94, 88, 90]",467
236,"[89, 89, 103, 89, 89]",459
237,"[100, 88, 88, 97, 93]",466
238,"[94, 89, 94, 89, 94]",460
239,"[99, 102, 90, 99, 102]",492
240,"[93, 89, 89, 90, 90]",451
241,"[101, 90, 94, 92, 100]",477
242,"[91, 92, 93, 102, 91]",469
243,"[94, 93, 90, 90, 90]",457
244,"[91, 91, 91, 91, 91]",455
245,"[92, 90, 90, 104, 90]",466
246,"[93, 97, 94, 109, 91]",484
247,"[100, 100, 100, 94, 98]",492
248,"[107, 107, 93, 95, 101]",503
249,"[98, 98, 98, 98, 92]",484
250,"[93, 94, 94, 109, 93]",483
251,"[98, 110, 94, 95, 110]",507
252,"[95, 96, 93, 93, 93]",470
253,"[96, 94, 96, 94, 96]",476
254,"[95, 103, 95, 107, 97]",497
255,"[108, 96, 104, 108, 108]",524
256,"[105, 97, 95, 95, 95]",487
257,"[96, 96, 106, 94, 94]",486
258,"[96, 96, 100, 100, 95]",487
259,"[100, 101, 98, 106, 102]",507
260,"[97, 102, 98, 99, 103]",499
261,"[110, 98, 100, 99, 110]",517
262,"[109, 109, 97, 97, 97]",509
263,"[113, 101, 98, 106, 106]",524
264,"[107, 99, 107, 99, 99]",511
265,"[116, 116, 116, 116, 100]",564
266,"[117, 101, 99, 99, 99]",515
267,"[102, 100, 102, 100, 102]",506
268,"[99, 99, 100, 100, 99]",497
269,"[104, 100, 101, 100, 101]",506
270,"[105, 105, 105, 103, 105]",523
271,"[100, 100, 114, 109, 100]",523
272,"[103, 107, 101, 103, 107]",521
273,"[111, 116, 116, 102, 104]",549
274,"[112, 103, 103, 103, 103]",524
275,"[102, 102, 102, 102, 102]",510
276,"[101, 101, 102, 102, 117]",523
277,"[102, 106, 104, 118, 112]",542
278,"[116, 106, 121, 116, 103]",562
279,"[112, 105, 120, 112, 112]",561
280,"[107, 118, 118, 105, 107]",555
281,"[114, 107, 116, 104, 104]",545
282,"[110, 116, 110, 105, 110]",551
283,"[106, 111, 118, 117, 106]",558
284,"[119, 107, 107, 107, 107]",547
285,"[106, 106, 106, 108, 112]",538
286,"[107, 109, 113, 107, 109]",545
287,"[110, 106, 106, 107, 107]",536
288,"[107, 111, 107, 108, 107]",540
289,"[109, 116, 122, 116, 116]",579
290,"[107, 107, 107, 109, 107]",537
291,"[110, 108, 110, 108, 108]",544
292,"[113, 113, 113, 113, 109]",561
293,"[110, 108, 108, 108, 125]",559
294,"[126, 126, 112, 109, 117]",590
295,"[127, 127, 118, 118, 110]",600
296,"[119, 109, 109, 110, 123]",570
297,"[111, 110, 114, 112, 120]",567
298,"[117, 111, 112, 113, 117]",570
299,"[126, 126, 112, 114, 113]",591
300,"[111, 111, 111, 111, 111]",555
301,"[112, 112, 122, 124, 114]",584
302,"[125, 113, 123, 125, 125]",611
303,"[114, 124, 112, 112, 117]",579
304,"[118, 113, 118, 115, 113]",577
305,"[119, 116, 126, 114, 116]",591
306,"[127, 113, 113, 114, 122]",589
307,"[115, 130, 114, 118, 130]",607
308,"[115, 116, 131, 124, 115]",601
309,"[125, 117, 114, 114, 114]",584
310,"[117, 121, 118, 133, 115]",604
311,"[124, 124, 124, 118, 122]",612
312,"[117, 119, 125, 117, 117]",595
313,"[118, 118, 116, 116, 116]",584
314,"[117, 117, 121, 121, 121]",597
315,"[122, 116, 116, 117, 117]",588
316,"[117, 121, 119, 127, 132]",616
317,"[118, 119, 120, 118, 120]",595
318,"[120, 121, 117, 117, 117]",592
319,"[118, 118, 118, 118, 118]",590
320,"[119, 117, 117, 131, 128]",612
321,"[118, 120, 124, 118, 120]",600
322,"[125, 133, 133, 130, 119]",640
323,"[122, 128, 136, 136, 136]",658
324,"[137, 137, 129, 129, 131]",663
325,"[120, 120, 121, 121, 125]",607
326,"[126, 121, 125, 126, 134]",632
327,"[125, 135, 122, 127, 130]",639
328,"[124, 131, 131, 135, 136]",657
329,"[137, 124, 132, 125, 136]",654
330,"[123, 123, 123, 125, 123]",617
331,"[126, 124, 126, 124, 124]",624
332,"[125, 125, 123, 123, 123]",619
333,"[124, 124, 126, 122, 122]",618
334,"[124, 124, 139, 123, 127]",637
335,"[126, 140, 134, 130, 124]",654
336,"[126, 141, 127, 131, 125]",650
337,"[128, 127, 130, 130, 130]",645
338,"[131, 125, 125, 125, 125]",631
339,"[126, 126, 126, 126, 126]",630
340,"[125, 125, 134, 125, 127]",636
341,"[129, 144, 126, 134, 134]",667
342,"[135, 129, 136, 127, 129]",656
343,"[136, 137, 138, 142, 138]",691
344,"[127, 127, 128, 128, 127]",637
345,"[132, 128, 129, 128, 129]",646
346,"[139, 127, 127, 141, 132]",666
347,"[133, 128, 133, 130, 134]",658
348,"[129, 134, 131, 135, 143]",672
349,"[142, 144, 130, 132, 142]",690
350,"[131, 131, 143, 133, 143]",681
351,"[132, 144, 144, 132, 130]",682
352,"[131, 131, 131, 131, 129]",653
353,"[130, 131, 131, 130, 134]",656
354,"[148, 133, 148, 141, 148]",718
355,"[132, 149, 133, 149, 134]",697
356,"[133, 135, 134, 131, 131]",664
357,"[132, 135, 132, 140, 140]",679
358,"[141, 133, 141, 133, 141]",689
359,"[134, 138, 138, 138, 138]",686
360,"[135, 143, 143, 135, 133]",689
361,"[134, 134, 136, 140, 134]",678
362,"[137, 141, 135, 137, 133]",683
363,"[134, 135, 135, 145, 150]",699
364,"[135, 139, 151, 135, 136]",696
365,"[152, 147, 136, 137, 138]",710
366,"[135, 135, 135, 137, 135]",677
367,"[138, 136, 138, 136, 136]",684
368,"[137, 137, 147, 135, 135]",691
369,"[141, 141, 136, 141, 151]",710
370,"[137, 142, 149, 137, 149]",714
371,"[136, 136, 137, 150, 137]",696
372,"[137, 141, 139, 147, 143]",707
373,"[151, 141, 156, 151, 138]",737
374,"[147, 140, 147, 147, 141]",722
375,"[146, 154, 154, 153, 153]",760
376,"[141, 143, 149, 142, 139]",714
377,"[140, 149, 140, 140, 149]",718
378,"[141, 150, 141, 141, 141]",714
379,"[142, 140, 140, 140, 142]",704
380,"[141, 143, 141, 143, 145]",713
381,"[146, 146, 144, 146, 140]",722
382,"[141, 142, 142, 141, 145]",711
383,"[142, 143, 142, 143, 152]",722
384,"[159, 159, 159, 159, 159]",795
385,"[154, 142, 142, 142, 144]",724
386,"[149, 143, 145, 149, 143]",729
387,"[146, 144, 144, 144, 144]",722
388,"[143, 143, 143, 146, 143]",718
389,"[152, 152, 152, 144, 152]",752
390,"[155, 143, 143, 144, 144]",729
391,"[149, 160, 149, 144, 148]",750
392,"[150, 147, 161, 155, 145]",758
393,"[151, 147, 162, 148, 158]",766
394,"[147, 149, 148, 159, 155]",758
395,"[156, 156, 146, 146, 146]",750
396,"[147, 147, 147, 147, 161]",749
397,"[160, 150, 160, 148, 160]",778
398,"[161, 149, 147, 147, 161]",765
399,"[148, 150, 154, 148, 150]",750
